date,adj_close,close,high,low,open,volume,ticker
2013-08-26,134.21798706054688,166.0,167.3000030517578,165.88999938964844,166.7899932861328,89702100,SPY
2013-08-27,132.05917358398438,163.3300018310547,166.0,163.2100067138672,164.36000061035156,158619400,SPY
2013-08-28,132.52810668945312,163.91000366210938,164.49000549316406,163.0500030517578,163.25999450683594,108113000,SPY
2013-08-29,132.73834228515625,164.1699981689453,165.0399932861328,163.39999389648438,163.5500030517578,119200500,SPY
2013-08-30,132.31785583496094,163.64999389648438,164.52999877929688,163.1699981689453,164.50999450683594,134928900,SPY
2013-09-03,132.91627502441406,164.38999938964844,165.5800018310547,163.6999969482422,165.22999572753906,142375100,SPY
2013-09-04,134.01588439941406,165.75,166.02999877929688,164.1300048828125,164.42999267578125,97389400,SPY
2013-09-05,134.18560791015625,165.9600067138672,166.39999389648438,165.72999572753906,165.85000610351562,63090500,SPY
2013-09-06,134.25035095214844,166.0399932861328,166.97999572753906,164.47999572753906,166.50999450683594,159756500,SPY
2013-09-09,135.535888671875,167.6300048828125,167.72999572753906,166.4499969482422,166.4499969482422,87559300,SPY
2013-09-10,136.5384979248047,168.8699951171875,168.89999389648438,168.25999450683594,168.63999938964844,105847200,SPY
2013-09-11,136.96702575683594,169.39999389648438,169.39999389648438,168.35000610351562,168.63999938964844,94545900,SPY
2013-09-12,136.60311889648438,168.9499969482422,169.55999755859375,168.72000122070312,169.33999633789062,83209000,SPY
2013-09-13,136.9104766845703,169.3300018310547,169.4600067138672,168.74000549316406,169.1300048828125,72727800,SPY
2013-09-16,137.70281982421875,170.30999755859375,171.24000549316406,170.0399932861328,171.16000366210938,106299200,SPY
2013-09-17,138.31727600097656,171.07000732421875,171.11000061035156,170.4600067138672,170.4600067138672,82523300,SPY
2013-09-18,139.91819763183594,173.0500030517578,173.52000427246094,170.5800018310547,171.00999450683594,203460600,SPY
2013-09-19,139.68370056152344,172.75999450683594,173.60000610351562,172.58999633789062,173.52000427246094,146616900,SPY
2013-09-20,138.7071075439453,170.72000122070312,172.3300018310547,170.5800018310547,172.3300018310547,132867100,SPY
2013-09-23,138.06521606445312,169.92999267578125,170.64999389648438,169.38999938964844,170.49000549316406,104616500,SPY
2013-09-24,137.7403106689453,169.52999877929688,170.52999877929688,169.2100067138672,169.89999389648438,106333100,SPY
2013-09-25,137.3421630859375,169.0399932861328,169.97999572753906,168.88999938964844,169.63999938964844,117306500,SPY
2013-09-26,137.87022399902344,169.69000244140625,170.1699981689453,169.0500030517578,169.32000732421875,77146900,SPY
2013-09-27,137.23651123046875,168.91000366210938,169.13999938964844,168.47000122070312,168.83999633789062,99141800,SPY
2013-09-30,136.5052490234375,168.00999450683594,168.5399932861328,167.14999389648438,167.47999572753906,143937000,SPY
2013-10-01,137.58587646484375,169.33999633789062,169.5,167.97000122070312,168.13999938964844,127160000,SPY
2013-10-02,137.45591735839844,169.17999267578125,169.33999633789062,167.8300018310547,168.35000610351562,113350000,SPY
2013-10-03,136.18841552734375,167.6199951171875,168.94000244140625,166.83999633789062,168.7899932861328,176698000,SPY
2013-10-04,137.2202911376953,168.88999938964844,169.05999755859375,167.52999877929688,167.75,96878000,SPY
2013-10-07,136.03402709960938,167.42999267578125,168.4499969482422,167.25,167.4199981689453,96295000,SPY
2013-10-08,134.44976806640625,165.47999572753906,167.6199951171875,165.36000061035156,167.39999389648438,178015000,SPY
2013-10-09,134.54725646972656,165.60000610351562,166.1999969482422,164.52999877929688,165.8000030517578,168973000,SPY
2013-10-10,137.4477996826172,169.1699981689453,169.25999450683594,167.22999572753906,167.2899932861328,195955000,SPY
2013-10-11,138.33335876464844,170.25999450683594,170.32000732421875,168.77000427246094,168.91000366210938,105040000,SPY
2013-10-14,138.88584899902344,170.94000244140625,171.0800018310547,169.0800018310547,169.2100067138672,112106000,SPY
2013-10-15,137.87843322753906,169.6999969482422,171.14999389648438,169.47000122070312,170.50999450683594,155485000,SPY
2013-10-16,139.80397033691406,172.07000732421875,172.16000366210938,170.63999938964844,170.72000122070312,161676000,SPY
2013-10-17,140.7383575439453,173.22000122070312,173.32000732421875,171.33999633789062,171.3699951171875,129389000,SPY
2013-10-18,141.6889190673828,174.38999938964844,174.50999450683594,173.50999450683594,173.86000061035156,138316000,SPY
2013-10-21,141.69708251953125,174.39999389648438,174.75,174.00999450683594,174.4499969482422,104104000,SPY
2013-10-22,142.5177001953125,175.41000366210938,175.92999267578125,174.42999267578125,174.91000366210938,126663000,SPY
2013-10-23,141.83517456054688,174.57000732421875,174.88999938964844,173.9600067138672,174.80999755859375,105484000,SPY
2013-10-24,142.3064422607422,175.14999389648438,175.3699951171875,174.50999450683594,174.9199981689453,70350000,SPY
2013-10-25,142.95639038085938,175.9499969482422,176.0,175.1699981689453,175.50999450683594,93625000,SPY
2013-10-28,143.1839141845703,176.22999572753906,176.47000122070312,175.6999969482422,175.88999938964844,84979000,SPY
2013-10-29,143.94761657714844,177.1699981689453,177.24000549316406,176.3800048828125,176.6300048828125,87401000,SPY
2013-10-30,143.23263549804688,176.2899932861328,177.50999450683594,175.66000366210938,177.3800048828125,140002000,SPY
2013-10-31,142.8263702392578,175.7899932861328,176.88999938964844,175.52999877929688,176.14999389648438,133795000,SPY
2013-11-01,143.16770935058594,176.2100067138672,176.61000061035156,175.22000122070312,176.02000427246094,142805000,SPY
2013-11-04,143.67135620117188,176.8300018310547,176.89999389648438,175.97999572753906,176.69000244140625,85677000,SPY
2013-11-05,143.21640014648438,176.27000427246094,176.75,175.57000732421875,176.13999938964844,85825000,SPY
2013-11-06,143.94761657714844,177.1699981689453,177.5,176.5399932861328,177.02999877929688,87348000,SPY
2013-11-07,142.12770080566406,174.92999267578125,177.63999938964844,174.75999450683594,177.5,157000000,SPY
2013-11-08,144.04515075683594,177.2899932861328,177.30999755859375,174.85000610351562,174.8699951171875,136713000,SPY
2013-11-11,144.0695343017578,177.32000732421875,177.52999877929688,176.91000366210938,177.1199951171875,62614000,SPY
2013-11-12,143.77703857421875,176.9600067138672,177.36000061035156,176.3699951171875,176.94000244140625,83990000,SPY
2013-11-13,144.93072509765625,178.3800048828125,178.42999267578125,176.08999633789062,176.08999633789062,103844000,SPY
2013-11-14,145.6538848876953,179.27000427246094,179.4199981689453,178.25,178.5399932861328,103435000,SPY
2013-11-15,146.28758239746094,180.0500030517578,180.1199951171875,179.3300018310547,179.55999755859375,102818000,SPY
2013-11-18,145.77574157714844,179.4199981689453,180.5,179.02000427246094,180.35000610351562,104796000,SPY
2013-11-19,145.4588165283203,179.02999877929688,179.8699951171875,178.72000122070312,179.3300018310547,93891000,SPY
2013-11-20,145.00389099121094,178.47000122070312,179.92999267578125,177.97999572753906,179.38999938964844,124909000,SPY
2013-11-21,146.17385864257812,179.91000366210938,180.0500030517578,178.86000061035156,178.97000122070312,92841000,SPY
2013-11-22,146.90509033203125,180.80999755859375,180.8300018310547,179.77000427246094,179.97999572753906,81296000,SPY
2013-11-25,146.75889587402344,180.6300048828125,181.1699981689453,180.3699951171875,181.1300048828125,79486000,SPY
2013-11-26,146.79949951171875,180.67999267578125,181.22000122070312,180.41000366210938,180.72000122070312,86994000,SPY
2013-11-27,147.15692138671875,181.1199951171875,181.24000549316406,180.64999389648438,180.8699951171875,58800000,SPY
2013-11-29,147.05943298339844,181.0,181.75,180.8000030517578,181.32000732421875,55870900,SPY
2013-12-02,146.67755126953125,180.52999877929688,181.42999267578125,180.25,181.08999633789062,99726000,SPY
2013-12-03,146.0438232421875,179.75,180.38999938964844,179.1699981689453,179.94000244140625,116563000,SPY
2013-12-04,146.02760314941406,179.72999572753906,180.47999572753906,178.35000610351562,179.10000610351562,123033000,SPY
2013-12-05,145.38572692871094,178.94000244140625,179.74000549316406,178.77000427246094,179.41000366210938,106934000,SPY
2013-12-06,147.01068115234375,180.94000244140625,181.11000061035156,180.14999389648438,180.6699981689453,127728000,SPY
2013-12-09,147.38441467285156,181.39999389648438,181.6699981689453,181.16000366210938,181.47000122070312,70124000,SPY
2013-12-10,146.8563690185547,180.75,181.36000061035156,180.63999938964844,180.97999572753906,80976000,SPY
2013-12-11,145.20700073242188,178.72000122070312,180.85000610351562,178.5,180.82000732421875,130591000,SPY
2013-12-12,144.72760009765625,178.1300048828125,178.86000061035156,177.75999450683594,178.63999938964844,115565000,SPY
2013-12-13,144.71136474609375,178.11000061035156,178.66000366210938,177.77000427246094,178.5,107808000,SPY
2013-12-16,145.61325073242188,179.22000122070312,179.80999755859375,178.89999389648438,178.9499969482422,96195000,SPY
2013-12-17,145.15011596679688,178.64999389648438,179.41000366210938,178.25,179.3800048828125,89886000,SPY
2013-12-18,147.628173828125,181.6999969482422,181.72999572753906,177.32000732421875,178.9199981689453,234906000,SPY
2013-12-19,147.45755004882812,181.49000549316406,181.6999969482422,180.7100067138672,181.17999267578125,136531200,SPY
2013-12-20,148.31533813476562,181.55999755859375,181.99000549316406,180.57000732421875,180.69000244140625,197087000,SPY
2013-12-23,149.107666015625,182.52999877929688,182.63999938964844,182.07000732421875,182.4499969482422,85598000,SPY
2013-12-24,149.4344940185547,182.92999267578125,183.00999450683594,182.52999877929688,182.5399932861328,45368800,SPY
2013-12-26,150.19415283203125,183.86000061035156,183.9600067138672,183.32000732421875,183.33999633789062,63365000,SPY
2013-12-27,150.18600463867188,183.85000610351562,184.17999267578125,183.66000366210938,184.10000610351562,61814000,SPY
2013-12-30,150.1614532470703,183.82000732421875,184.02000427246094,183.5800018310547,183.8699951171875,56857000,SPY
2013-12-31,150.8721923828125,184.69000244140625,184.69000244140625,183.92999267578125,184.07000732421875,86119900,SPY
2014-01-02,149.42626953125,182.9199981689453,184.07000732421875,182.47999572753906,183.97999572753906,119636900,SPY
2014-01-03,149.4017791748047,182.88999938964844,183.60000610351562,182.6300048828125,183.22999572753906,81390600,SPY
2014-01-06,148.96876525878906,182.36000061035156,183.55999755859375,182.0800018310547,183.49000549316406,108028200,SPY
2014-01-07,149.88372802734375,183.47999572753906,183.7899932861328,182.9499969482422,183.08999633789062,86144200,SPY
2014-01-08,149.9164581298828,183.52000427246094,183.8300018310547,182.88999938964844,183.4499969482422,96582300,SPY
2014-01-09,150.014404296875,183.63999938964844,184.1300048828125,182.8000030517578,184.11000061035156,90683400,SPY
2014-01-10,150.4228973388672,184.13999938964844,184.22000122070312,183.00999450683594,183.9499969482422,102026400,SPY
2014-01-13,148.4215087890625,181.69000244140625,184.17999267578125,181.33999633789062,183.6699981689453,149892000,SPY
2014-01-14,150.0390167236328,183.6699981689453,183.77000427246094,181.9499969482422,182.2899932861328,105016100,SPY
2014-01-15,150.84771728515625,184.66000366210938,184.94000244140625,183.7100067138672,184.10000610351562,98525800,SPY
2014-01-16,150.65159606933594,184.4199981689453,184.66000366210938,183.8300018310547,184.27999877929688,72290600,SPY
2014-01-17,150.014404296875,183.63999938964844,184.4499969482422,183.32000732421875,184.10000610351562,107848700,SPY
2014-01-21,150.45558166503906,184.17999267578125,184.77000427246094,183.0500030517578,184.6999969482422,88621200,SPY
2014-01-22,150.55357360839844,184.3000030517578,184.57000732421875,183.91000366210938,184.49000549316406,61270900,SPY
2014-01-23,149.32005310058594,182.7899932861328,183.39999389648438,181.82000732421875,183.3699951171875,132496900,SPY
2014-01-24,146.13418579101562,178.88999938964844,181.66000366210938,178.8300018310547,181.60000610351562,208677100,SPY
2014-01-27,145.41529846191406,178.00999450683594,179.52000427246094,177.1199951171875,179.05999755859375,180843100,SPY
2014-01-28,146.28125,179.07000732421875,179.3000030517578,178.1199951171875,178.13999938964844,110463200,SPY
2014-01-29,144.87623596191406,177.35000610351562,178.5500030517578,176.8800048828125,177.5800018310547,216597300,SPY
2014-01-30,146.4119415283203,179.22999572753906,179.80999755859375,178.25999450683594,178.8300018310547,118938100,SPY
2014-01-31,145.55421447753906,178.17999267578125,179.2899932861328,176.9199981689453,177.00999450683594,194677900,SPY
2014-02-03,142.27847290039062,174.1699981689453,178.3699951171875,173.8300018310547,177.97000122070312,254837100,SPY
2014-02-04,143.27503967285156,175.38999938964844,175.83999633789062,174.11000061035156,174.9499969482422,165012400,SPY
2014-02-05,143.09536743164062,175.1699981689453,175.55999755859375,173.7100067138672,174.77999877929688,164230500,SPY
2014-02-06,144.982421875,177.47999572753906,177.47999572753906,175.22000122070312,175.5800018310547,132877600,SPY
2014-02-07,146.77955627441406,179.67999267578125,179.8699951171875,177.72999572753906,178.30999755859375,170787200,SPY
2014-02-10,147.0491485595703,180.00999450683594,180.07000732421875,179.2100067138672,179.6999969482422,92218800,SPY
2014-02-11,148.6584014892578,181.97999572753906,182.44000244140625,180.0399932861328,180.16000366210938,117814100,SPY
2014-02-12,148.73194885253906,182.07000732421875,182.8300018310547,181.7100067138672,182.25,94717700,SPY
2014-02-13,149.4998016357422,183.00999450683594,183.1999969482422,180.8300018310547,180.83999633789062,100542200,SPY
2014-02-14,150.3248291015625,184.02000427246094,184.36000061035156,182.6699981689453,182.83999633789062,96498400,SPY
2014-02-18,150.5045928955078,184.24000549316406,184.49000549316406,183.64999389648438,184.17999267578125,80460900,SPY
2014-02-19,149.50804138183594,183.02000427246094,184.9499969482422,182.8699951171875,183.75999450683594,126524300,SPY
2014-02-20,150.3902130126953,184.10000610351562,184.52000427246094,182.60000610351562,183.27000427246094,104998100,SPY
2014-02-21,150.2186737060547,183.88999938964844,184.88999938964844,183.8000030517578,184.4499969482422,118116400,SPY
2014-02-24,151.0519256591797,184.91000366210938,186.14999389648438,184.1999969482422,184.27999877929688,114063900,SPY
2014-02-25,150.99476623535156,184.83999633789062,185.58999633789062,184.22999572753906,185.05999755859375,117085000,SPY
2014-02-26,151.0029296875,184.85000610351562,185.60000610351562,184.3300018310547,185.11000061035156,98677200,SPY
2014-02-27,151.79530334472656,185.82000732421875,185.8699951171875,184.3699951171875,184.5800018310547,93880800,SPY
2014-02-28,152.17921447753906,186.2899932861328,187.14999389648438,185.0500030517578,185.7899932861328,150842000,SPY
2014-03-03,151.10910034179688,184.97999572753906,185.4499969482422,183.75,184.64999389648438,167748500,SPY
2014-03-04,153.23301696777344,187.5800018310547,187.97999572753906,186.75,186.7899932861328,167545900,SPY
2014-03-05,153.3718719482422,187.75,188.07000732421875,187.4499969482422,187.74000549316406,88376900,SPY
2014-03-06,153.72314453125,188.17999267578125,188.61000061035156,187.77999877929688,188.2100067138672,82516500,SPY
2014-03-07,153.7884521484375,188.25999450683594,188.9600067138672,187.42999267578125,188.9600067138672,114513500,SPY
2014-03-10,153.7068634033203,188.16000366210938,188.22999572753906,187.0800018310547,187.97000122070312,74939200,SPY
2014-03-11,152.94711303710938,187.22999572753906,188.7100067138672,186.8000030517578,188.44000244140625,99009100,SPY
2014-03-12,152.98793029785156,187.27999877929688,187.35000610351562,185.89999389648438,186.32000732421875,104824400,SPY
2014-03-13,151.2724609375,185.17999267578125,187.99000549316406,184.66000366210938,187.83999633789062,155014300,SPY
2014-03-14,150.84771728515625,184.66000366210938,185.8000030517578,184.44000244140625,184.85000610351562,153919600,SPY
2014-03-17,152.21189880371094,186.3300018310547,186.77000427246094,185.50999450683594,185.58999633789062,98359500,SPY
2014-03-18,153.29832458496094,187.66000366210938,187.91000366210938,186.50999450683594,186.7100067138672,101804600,SPY
2014-03-19,152.48146057128906,186.66000366210938,187.94000244140625,185.47000122070312,187.67999267578125,176267300,SPY
2014-03-20,153.3718719482422,187.75,187.88999938964844,185.9199981689453,186.25,117241000,SPY
2014-03-21,152.7770233154297,186.1999969482422,189.02000427246094,186.02999877929688,187.7100067138672,163128000,SPY
2014-03-24,152.14520263671875,185.42999267578125,187.07000732421875,184.6199951171875,186.83999633789062,121411000,SPY
2014-03-25,152.8672637939453,186.30999755859375,186.94000244140625,185.27000427246094,186.3699951171875,103852000,SPY
2014-03-26,151.76779174804688,184.97000122070312,187.33999633789062,184.9199981689453,187.0399932861328,119843000,SPY
2014-03-27,151.44778442382812,184.5800018310547,185.33999633789062,183.89999389648438,184.75,142383000,SPY
2014-03-28,152.19448852539062,185.49000549316406,186.4199981689453,185.0,185.11000061035156,101642000,SPY
2014-03-31,153.44163513183594,187.00999450683594,187.3000030517578,185.52000427246094,186.6699981689453,99745000,SPY
2014-04-01,154.4590301513672,188.25,188.36000061035156,187.0,187.6199951171875,89193000,SPY
2014-04-02,154.97593688964844,188.8800048828125,189.1300048828125,188.13999938964844,188.49000549316406,78774000,SPY
2014-04-03,154.7708282470703,188.6300048828125,189.22000122070312,188.0500030517578,189.1699981689453,77435000,SPY
2014-04-04,152.9410858154297,186.39999389648438,189.6999969482422,186.10000610351562,189.66000366210938,169381000,SPY
2014-04-07,151.25088500976562,184.33999633789062,186.25999450683594,183.9600067138672,185.9499969482422,140803000,SPY
2014-04-08,151.87445068359375,185.10000610351562,185.39999389648438,183.58999633789062,184.25999450683594,112660000,SPY
2014-04-09,153.50726318359375,187.08999633789062,187.14999389648438,185.05999755859375,185.60000610351562,100254000,SPY
2014-04-10,150.28268432617188,183.16000366210938,187.1699981689453,182.92999267578125,187.0800018310547,172959000,SPY
2014-04-11,148.9288330078125,181.50999450683594,183.4199981689453,181.30999755859375,182.13999938964844,167251000,SPY
2014-04-14,150.10215759277344,182.94000244140625,183.3699951171875,181.44000244140625,182.92999267578125,132382000,SPY
2014-04-15,151.13604736328125,184.1999969482422,184.3300018310547,181.50999450683594,183.32000732421875,157093000,SPY
2014-04-16,152.71961975097656,186.1300048828125,186.13999938964844,184.64999389648438,185.47000122070312,105197000,SPY
2014-04-17,152.93295288085938,186.38999938964844,186.91000366210938,185.55999755859375,185.8800048828125,105255000,SPY
2014-04-21,153.4661865234375,187.0399932861328,187.10000610351562,186.2100067138672,186.44000244140625,68329000,SPY
2014-04-22,154.1636505126953,187.88999938964844,188.39999389648438,187.1300048828125,187.22999572753906,85790000,SPY
2014-04-23,153.80264282226562,187.4499969482422,187.9199981689453,187.3000030517578,187.82000732421875,73869000,SPY
2014-04-24,154.1144256591797,187.8300018310547,188.38999938964844,186.92999267578125,188.3699951171875,88170000,SPY
2014-04-25,152.8508758544922,186.2899932861328,187.3300018310547,185.8699951171875,187.22000122070312,100380000,SPY
2014-04-28,153.33494567871094,186.8800048828125,187.69000244140625,184.9600067138672,187.0500030517578,135121000,SPY
2014-04-29,154.04879760742188,187.75,188.0399932861328,187.0800018310547,187.47999572753906,84098000,SPY
2014-04-30,154.50827026367188,188.30999755859375,188.5,187.17999267578125,187.44000244140625,101508000,SPY
2014-05-01,154.52468872070312,188.3300018310547,188.83999633789062,187.72999572753906,188.22000122070312,93019000,SPY
2014-05-02,154.30311584472656,188.05999755859375,189.13999938964844,187.77999877929688,188.30999755859375,98122000,SPY
2014-05-05,154.59849548339844,188.4199981689453,188.5500030517578,186.6199951171875,187.13999938964844,75883000,SPY
2014-05-06,153.25289916992188,186.77999877929688,188.1300048828125,186.74000549316406,188.0,85454000,SPY
2014-05-07,154.1554412841797,187.8800048828125,187.97000122070312,186.00999450683594,187.41000366210938,106500000,SPY
2014-05-08,153.99136352539062,187.67999267578125,189.0500030517578,187.0800018310547,187.7100067138672,93618000,SPY
2014-05-09,154.22108459472656,187.9600067138672,188.0399932861328,186.8300018310547,187.7100067138672,83679000,SPY
2014-05-12,155.72256469726562,189.7899932861328,189.8800048828125,188.0,188.8000030517578,86940000,SPY
2014-05-13,155.8621368408203,189.9600067138672,190.4199981689453,189.77000427246094,190.0399932861328,66454000,SPY
2014-05-14,155.12364196777344,189.05999755859375,189.8800048828125,188.7899932861328,189.7899932861328,72367000,SPY
2014-05-15,153.7615966796875,187.39999389648438,188.72000122070312,186.47999572753906,188.67999267578125,154956000,SPY
2014-05-16,154.294921875,188.0500030517578,188.1300048828125,186.72000122070312,187.50999450683594,97458000,SPY
2014-05-19,154.86111450195312,188.74000549316406,188.88999938964844,187.52000427246094,187.69000244140625,63839000,SPY
2014-05-20,153.8847198486328,187.5500030517578,188.6699981689453,187.07000732421875,188.64999389648438,111644000,SPY
2014-05-21,155.18106079101562,189.1300048828125,189.22000122070312,188.05999755859375,188.08999633789062,89093000,SPY
2014-05-22,155.55853271484375,189.58999633789062,189.97999572753906,188.86000061035156,189.17999267578125,61549000,SPY
2014-05-23,156.18209838867188,190.35000610351562,190.47999572753906,189.58999633789062,189.75999450683594,61092800,SPY
2014-05-27,157.14210510253906,191.52000427246094,191.5800018310547,190.9499969482422,191.05999755859375,72010000,SPY
2014-05-28,157.02720642089844,191.3800048828125,191.82000732421875,191.05999755859375,191.52000427246094,66723000,SPY
2014-05-29,157.83950805664062,192.3699951171875,192.39999389648438,191.3300018310547,191.82000732421875,64377000,SPY
2014-05-30,158.09381103515625,192.67999267578125,192.8000030517578,192.02999877929688,192.19000244140625,76316000,SPY
2014-06-02,158.27435302734375,192.89999389648438,192.99000549316406,191.97000122070312,192.9499969482422,64656000,SPY
2014-06-03,158.19227600097656,192.8000030517578,192.89999389648438,192.25,192.42999267578125,65047000,SPY
2014-06-04,158.5123291015625,193.19000244140625,193.3000030517578,192.27000427246094,192.47000122070312,55529000,SPY
2014-06-05,159.54615783691406,194.4499969482422,194.64999389648438,192.6999969482422,193.41000366210938,92103000,SPY
2014-06-06,160.3092498779297,195.3800048828125,195.42999267578125,194.77999877929688,194.8699951171875,78696000,SPY
2014-06-09,160.47329711914062,195.5800018310547,196.0500030517578,195.1699981689453,195.35000610351562,65119000,SPY
2014-06-10,160.48971557617188,195.60000610351562,195.63999938964844,194.9199981689453,195.33999633789062,57129000,SPY
2014-06-11,159.9317169189453,194.9199981689453,195.1199951171875,194.47999572753906,194.89999389648438,68772000,SPY
2014-06-12,158.7994842529297,193.5399932861328,194.8000030517578,193.11000061035156,194.69000244140625,106350000,SPY
2014-06-13,159.2836151123047,194.1300048828125,194.32000732421875,193.3000030517578,193.9199981689453,82017000,SPY
2014-06-16,159.4148406982422,194.2899932861328,194.6999969482422,193.66000366210938,193.88999938964844,87424000,SPY
2014-06-17,159.85791015625,194.8300018310547,194.97000122070312,193.80999755859375,194.02000427246094,84834000,SPY
2014-06-18,161.03118896484375,196.25999450683594,196.3699951171875,194.39999389648438,194.8300018310547,105267000,SPY
2014-06-19,161.21173095703125,196.47999572753906,196.60000610351562,195.8000030517578,196.42999267578125,85929000,SPY
2014-06-20,161.5390625,195.94000244140625,196.10000610351562,195.6999969482422,196.02999877929688,100587000,SPY
2014-06-23,161.4895782470703,195.8800048828125,196.0500030517578,195.52000427246094,195.99000549316406,70611000,SPY
2014-06-24,160.51673889160156,194.6999969482422,196.5,194.47999572753906,195.52999877929688,96237000,SPY
2014-06-25,161.24229431152344,195.5800018310547,195.77999877929688,194.25,194.2899932861328,82782000,SPY
2014-06-26,161.12684631347656,195.44000244140625,195.6300048828125,194.1300048828125,195.61000061035156,84312000,SPY
2014-06-27,161.44012451171875,195.82000732421875,195.8800048828125,194.88999938964844,194.97999572753906,71445100,SPY
2014-06-30,161.35763549804688,195.72000122070312,196.1699981689453,195.52999877929688,195.6999969482422,70201200,SPY
2014-07-01,162.43765258789062,197.02999877929688,197.6300048828125,196.1300048828125,196.1999969482422,90470000,SPY
2014-07-02,162.60256958007812,197.22999572753906,197.47999572753906,196.9600067138672,197.0500030517578,52475000,SPY
2014-07-03,163.4022674560547,198.1999969482422,198.2899932861328,197.63999938964844,197.7899932861328,52938800,SPY
2014-07-07,162.8333740234375,197.50999450683594,197.97999572753906,197.22000122070312,197.82000732421875,61696000,SPY
2014-07-08,161.78639221191406,196.24000549316406,197.22000122070312,195.75999450683594,197.14999389648438,108143000,SPY
2014-07-09,162.51190185546875,197.1199951171875,197.3000030517578,196.30999755859375,196.72999572753906,72992000,SPY
2014-07-10,161.86883544921875,196.33999633789062,196.86000061035156,195.05999755859375,195.22000122070312,99040000,SPY
2014-07-11,162.09140014648438,196.61000061035156,196.75,195.77999877929688,196.22000122070312,64243000,SPY
2014-07-14,162.90757751464844,197.60000610351562,197.86000061035156,197.44000244140625,197.61000061035156,58658000,SPY
2014-07-15,162.60256958007812,197.22999572753906,198.10000610351562,196.36000061035156,197.72000122070312,111307000,SPY
2014-07-16,163.20440673828125,197.9600067138672,198.25999450683594,197.4199981689453,198.11000061035156,79986400,SPY
2014-07-17,161.3494415283203,195.7100067138672,198.10000610351562,195.42999267578125,197.35000610351562,145398000,SPY
2014-07-18,162.9983367919922,197.7100067138672,197.91000366210938,196.24000549316406,196.35000610351562,124330000,SPY
2014-07-21,162.69322204589844,197.33999633789062,197.5,196.42999267578125,197.08999633789062,67592000,SPY
2014-07-22,163.4022674560547,198.1999969482422,198.55999755859375,197.8699951171875,198.00999450683594,67678000,SPY
2014-07-23,163.7650146484375,198.63999938964844,198.85000610351562,198.10000610351562,198.5,65612000,SPY
2014-07-24,163.7732391357422,198.64999389648438,199.05999755859375,198.4499969482422,198.8300018310547,56888000,SPY
2014-07-25,163.00656127929688,197.72000122070312,198.25999450683594,197.3300018310547,198.08999633789062,76837000,SPY
2014-07-28,163.072509765625,197.8000030517578,198.08999633789062,196.6199951171875,197.75999450683594,69259000,SPY
2014-07-29,162.3717041015625,196.9499969482422,198.4499969482422,196.9199981689453,198.1699981689453,80466000,SPY
2014-07-30,162.39645385742188,196.97999572753906,197.91000366210938,196.16000366210938,197.64999389648438,104222000,SPY
2014-07-31,159.189453125,193.08999633789062,195.77999877929688,192.97000122070312,195.61000061035156,183479000,SPY
2014-08-01,158.70298767089844,192.5,193.75999450683594,191.57000732421875,192.55999755859375,189261000,SPY
2014-08-04,159.84896850585938,193.88999938964844,194.3000030517578,192.0500030517578,192.8699951171875,91340000,SPY
2014-08-05,158.2990264892578,192.00999450683594,193.60000610351562,191.30999755859375,193.10000610351562,152690000,SPY
2014-08-06,158.34852600097656,192.07000732421875,192.88999938964844,191.0800018310547,191.11000061035156,94818000,SPY
2014-08-07,157.4910430908203,191.02999877929688,193.1300048828125,190.5500030517578,192.94000244140625,135733000,SPY
2014-08-08,159.3130645751953,193.24000549316406,193.3699951171875,190.9499969482422,191.4600067138672,117014000,SPY
2014-08-11,159.77474975585938,193.8000030517578,194.66000366210938,193.7100067138672,193.97000122070312,74544000,SPY
2014-08-12,159.55215454101562,193.52999877929688,194.14999389648438,192.94000244140625,193.61000061035156,73632000,SPY
2014-08-13,160.6321258544922,194.83999633789062,195.05999755859375,193.9600067138672,194.2899932861328,69047000,SPY
2014-08-14,161.39065551757812,195.75999450683594,195.75999450683594,194.97999572753906,195.16000366210938,57371000,SPY
2014-08-15,161.35763549804688,195.72000122070312,196.64999389648438,194.30999755859375,196.47000122070312,139951000,SPY
2014-08-18,162.70974731445312,197.36000061035156,197.4499969482422,196.69000244140625,196.8000030517578,75424000,SPY
2014-08-19,163.55889892578125,198.38999938964844,198.5399932861328,197.44000244140625,197.83999633789062,59135000,SPY
2014-08-20,163.995849609375,198.9199981689453,199.16000366210938,198.0800018310547,198.1199951171875,72763000,SPY
2014-08-21,164.4740447998047,199.5,199.75999450683594,198.92999267578125,199.08999633789062,67791000,SPY
2014-08-22,164.21847534179688,199.19000244140625,199.69000244140625,198.74000549316406,199.33999633789062,76107000,SPY
2014-08-25,165.05111694335938,200.1999969482422,200.58999633789062,199.14999389648438,200.13999938964844,63855000,SPY
2014-08-26,165.15834045410156,200.3300018310547,200.82000732421875,200.27999877929688,200.3300018310547,47298000,SPY
2014-08-27,165.09234619140625,200.25,200.57000732421875,199.94000244140625,200.42999267578125,47874000,SPY
2014-08-28,165.001708984375,200.13999938964844,200.27000427246094,199.38999938964844,199.58999633789062,58330000,SPY
2014-08-29,165.47161865234375,200.7100067138672,200.72999572753906,199.82000732421875,200.4499969482422,65907000,SPY
2014-09-02,165.38917541503906,200.61000061035156,201.0,199.86000061035156,200.97000122070312,72426000,SPY
